,labels,images,D10,D40,D00,D20,D44,D50,split
9449,./RDD2022_all_countries/India/train/annotations/xmls/India_008153.xml,./RDD2022_all_countries/India/train/images/India_008153.jpg,0,0,0,1,0,0,train
9450,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001391.xml,./RDD2022_all_countries/United_States/train/images/United_States_001391.jpg,0,0,1,0,0,0,train
9451,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000619.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000619.jpg,0,1,1,2,0,0,train
9452,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000128.xml,./RDD2022_all_countries/Japan/train/images/Japan_000128.jpg,0,0,0,1,0,0,train
9453,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004227.xml,./RDD2022_all_countries/United_States/train/images/United_States_004227.jpg,1,0,2,0,0,0,train
9454,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006380.xml,./RDD2022_all_countries/Japan/train/images/Japan_006380.jpg,0,0,0,1,2,0,train
9455,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001792.xml,./RDD2022_all_countries/Czech/train/images/Czech_001792.jpg,1,0,0,0,0,0,train
9456,./RDD2022_all_countries/India/train/annotations/xmls/India_007890.xml,./RDD2022_all_countries/India/train/images/India_007890.jpg,0,1,0,0,0,0,train
9457,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003597.xml,./RDD2022_all_countries/United_States/train/images/United_States_003597.jpg,0,0,0,1,0,0,train
9458,./RDD2022_all_countries/India/train/annotations/xmls/India_001531.xml,./RDD2022_all_countries/India/train/images/India_001531.jpg,0,0,2,1,0,0,train
9459,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002792.xml,./RDD2022_all_countries/United_States/train/images/United_States_002792.jpg,1,0,2,0,0,0,train
9460,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007877.xml,./RDD2022_all_countries/Japan/train/images/Japan_007877.jpg,0,0,0,0,0,1,train
9461,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000662.xml,./RDD2022_all_countries/Japan/train/images/Japan_000662.jpg,0,1,0,1,0,0,train
9462,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003164.xml,./RDD2022_all_countries/Japan/train/images/Japan_003164.jpg,3,0,1,2,0,0,train
9463,./RDD2022_all_countries/India/train/annotations/xmls/India_008906.xml,./RDD2022_all_countries/India/train/images/India_008906.jpg,0,1,1,1,0,0,train
9464,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003519.xml,./RDD2022_all_countries/Czech/train/images/Czech_003519.jpg,0,0,1,0,0,0,train
9465,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000778.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000778.jpg,0,0,0,1,0,0,train
9466,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004241.xml,./RDD2022_all_countries/Japan/train/images/Japan_004241.jpg,0,0,6,1,0,1,train
9467,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003893.xml,./RDD2022_all_countries/Japan/train/images/Japan_003893.jpg,3,1,1,3,1,0,train
9468,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001796.xml,./RDD2022_all_countries/United_States/train/images/United_States_001796.jpg,1,0,1,0,0,0,train
9469,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005072.xml,./RDD2022_all_countries/Japan/train/images/Japan_005072.jpg,0,0,2,0,1,0,train
9470,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004736.xml,./RDD2022_all_countries/Japan/train/images/Japan_004736.jpg,0,0,0,2,2,0,train
9471,./RDD2022_all_countries/India/train/annotations/xmls/India_002967.xml,./RDD2022_all_countries/India/train/images/India_002967.jpg,0,0,0,1,1,0,train
9472,./RDD2022_all_countries/India/train/annotations/xmls/India_005543.xml,./RDD2022_all_countries/India/train/images/India_005543.jpg,0,1,0,1,0,0,train
9473,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001392.xml,./RDD2022_all_countries/United_States/train/images/United_States_001392.jpg,0,0,1,0,0,0,train
9474,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012796.xml,./RDD2022_all_countries/Japan/train/images/Japan_012796.jpg,0,1,0,0,0,1,train
9475,./RDD2022_all_countries/India/train/annotations/xmls/India_001141.xml,./RDD2022_all_countries/India/train/images/India_001141.jpg,0,3,0,1,0,0,train
9476,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001760.xml,./RDD2022_all_countries/Japan/train/images/Japan_001760.jpg,0,0,1,1,1,0,train
9477,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004742.xml,./RDD2022_all_countries/Japan/train/images/Japan_004742.jpg,0,0,1,0,0,1,train
9478,./RDD2022_all_countries/India/train/annotations/xmls/India_000164.xml,./RDD2022_all_countries/India/train/images/India_000164.jpg,0,0,0,1,0,0,train
9479,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009095.xml,./RDD2022_all_countries/Japan/train/images/Japan_009095.jpg,1,0,2,2,1,0,train
9480,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000612.xml,./RDD2022_all_countries/Czech/train/images/Czech_000612.jpg,0,1,0,0,0,0,train
9481,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001549.xml,./RDD2022_all_countries/Japan/train/images/Japan_001549.jpg,0,0,0,1,1,0,train
9482,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008038.xml,./RDD2022_all_countries/Japan/train/images/Japan_008038.jpg,3,0,1,0,0,0,train
9483,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002187.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002187.jpg,0,0,0,1,0,0,train
9484,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007467.xml,./RDD2022_all_countries/Japan/train/images/Japan_007467.jpg,0,0,1,0,1,0,train
9485,./RDD2022_all_countries/India/train/annotations/xmls/India_007239.xml,./RDD2022_all_countries/India/train/images/India_007239.jpg,0,0,0,1,0,0,train
9486,./RDD2022_all_countries/India/train/annotations/xmls/India_007904.xml,./RDD2022_all_countries/India/train/images/India_007904.jpg,0,0,0,0,2,0,train
9487,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001678.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001678.jpg,1,0,1,1,0,0,train
9488,./RDD2022_all_countries/India/train/annotations/xmls/India_005104.xml,./RDD2022_all_countries/India/train/images/India_005104.jpg,0,0,0,3,1,0,train
9489,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001231.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001231.jpg,0,0,1,0,0,0,train
9490,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006865.xml,./RDD2022_all_countries/Japan/train/images/Japan_006865.jpg,1,0,0,0,0,1,train
9491,./RDD2022_all_countries/India/train/annotations/xmls/India_004117.xml,./RDD2022_all_countries/India/train/images/India_004117.jpg,0,0,0,0,2,0,train
9492,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000975.xml,./RDD2022_all_countries/United_States/train/images/United_States_000975.jpg,1,0,2,1,0,0,train
9493,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007322.xml,./RDD2022_all_countries/Japan/train/images/Japan_007322.jpg,0,0,1,0,0,1,train
9494,./RDD2022_all_countries/India/train/annotations/xmls/India_004457.xml,./RDD2022_all_countries/India/train/images/India_004457.jpg,0,0,1,0,0,0,train
9495,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000236.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000236.jpg,1,0,0,0,0,0,train
9496,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004450.xml,./RDD2022_all_countries/Japan/train/images/Japan_004450.jpg,0,0,0,2,0,0,train
9497,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000225.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000225.jpg,0,0,1,0,0,0,train
9498,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002195.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002195.jpg,1,0,1,0,0,0,train
9499,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007967.xml,./RDD2022_all_countries/Japan/train/images/Japan_007967.jpg,0,0,1,0,0,0,train
9500,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002972.xml,./RDD2022_all_countries/United_States/train/images/United_States_002972.jpg,0,0,1,0,0,0,train
9501,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004297.xml,./RDD2022_all_countries/United_States/train/images/United_States_004297.jpg,1,0,2,0,0,0,train
9502,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002684.xml,./RDD2022_all_countries/Japan/train/images/Japan_002684.jpg,0,0,0,3,0,1,train
9503,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000924.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000924.jpg,0,0,1,0,0,0,train
9504,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001727.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001727.jpg,0,0,0,1,0,0,train
9505,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011976.xml,./RDD2022_all_countries/Japan/train/images/Japan_011976.jpg,0,0,1,0,0,0,train
9506,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001397.xml,./RDD2022_all_countries/United_States/train/images/United_States_001397.jpg,0,0,2,1,0,0,train
9507,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004506.xml,./RDD2022_all_countries/United_States/train/images/United_States_004506.jpg,1,0,0,1,0,0,train
9508,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000059.xml,./RDD2022_all_countries/United_States/train/images/United_States_000059.jpg,1,0,2,0,0,0,train
9509,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003267.xml,./RDD2022_all_countries/United_States/train/images/United_States_003267.jpg,0,0,1,0,0,0,train
9510,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000574.xml,./RDD2022_all_countries/Japan/train/images/Japan_000574.jpg,0,1,0,1,0,0,train
9511,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008164.xml,./RDD2022_all_countries/Japan/train/images/Japan_008164.jpg,0,0,2,0,2,0,train
9512,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008967.xml,./RDD2022_all_countries/Japan/train/images/Japan_008967.jpg,0,0,0,0,0,1,train
9513,./RDD2022_all_countries/India/train/annotations/xmls/India_003766.xml,./RDD2022_all_countries/India/train/images/India_003766.jpg,0,0,0,2,0,0,train
9514,./RDD2022_all_countries/India/train/annotations/xmls/India_008623.xml,./RDD2022_all_countries/India/train/images/India_008623.jpg,0,0,0,1,1,0,train
9515,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008801.xml,./RDD2022_all_countries/Japan/train/images/Japan_008801.jpg,0,0,2,0,2,0,train
9516,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005026.xml,./RDD2022_all_countries/Japan/train/images/Japan_005026.jpg,0,0,0,1,1,0,train
9517,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004458.xml,./RDD2022_all_countries/United_States/train/images/United_States_004458.jpg,0,0,1,0,0,0,train
9518,./RDD2022_all_countries/India/train/annotations/xmls/India_009151.xml,./RDD2022_all_countries/India/train/images/India_009151.jpg,0,1,1,0,0,0,train
9519,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003219.xml,./RDD2022_all_countries/Japan/train/images/Japan_003219.jpg,0,0,1,0,0,1,train
9520,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011648.xml,./RDD2022_all_countries/Japan/train/images/Japan_011648.jpg,0,0,0,1,0,0,train
9521,./RDD2022_all_countries/India/train/annotations/xmls/India_003701.xml,./RDD2022_all_countries/India/train/images/India_003701.jpg,0,0,0,1,0,0,train
9522,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001742.xml,./RDD2022_all_countries/Japan/train/images/Japan_001742.jpg,0,0,2,0,2,0,train
9523,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001950.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001950.jpg,1,0,1,0,0,0,train
9524,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010041.xml,./RDD2022_all_countries/Japan/train/images/Japan_010041.jpg,0,0,0,1,1,0,train
9525,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011816.xml,./RDD2022_all_countries/Japan/train/images/Japan_011816.jpg,0,0,0,0,0,1,train
9526,./RDD2022_all_countries/India/train/annotations/xmls/India_009119.xml,./RDD2022_all_countries/India/train/images/India_009119.jpg,0,0,0,2,2,0,train
9527,./RDD2022_all_countries/India/train/annotations/xmls/India_005546.xml,./RDD2022_all_countries/India/train/images/India_005546.jpg,0,3,0,0,1,0,train
9528,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006142.xml,./RDD2022_all_countries/Japan/train/images/Japan_006142.jpg,0,0,2,1,1,1,train
9529,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001962.xml,./RDD2022_all_countries/Japan/train/images/Japan_001962.jpg,0,0,1,1,2,0,train
9530,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011473.xml,./RDD2022_all_countries/Japan/train/images/Japan_011473.jpg,0,0,0,0,1,0,train
9531,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003297.xml,./RDD2022_all_countries/United_States/train/images/United_States_003297.jpg,3,0,1,0,0,0,train
9532,./RDD2022_all_countries/India/train/annotations/xmls/India_002121.xml,./RDD2022_all_countries/India/train/images/India_002121.jpg,0,2,1,0,0,0,train
9533,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004702.xml,./RDD2022_all_countries/Japan/train/images/Japan_004702.jpg,1,0,0,0,0,0,train
9534,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000422.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000422.jpg,1,1,1,0,0,0,train
9535,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000072.xml,./RDD2022_all_countries/Japan/train/images/Japan_000072.jpg,1,0,2,0,1,0,train
9536,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000803.xml,./RDD2022_all_countries/Czech/train/images/Czech_000803.jpg,0,0,0,1,0,0,train
9537,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001934.xml,./RDD2022_all_countries/United_States/train/images/United_States_001934.jpg,1,0,2,1,0,0,train
9538,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001756.xml,./RDD2022_all_countries/Czech/train/images/Czech_001756.jpg,1,0,0,0,0,0,train
9539,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002825.xml,./RDD2022_all_countries/United_States/train/images/United_States_002825.jpg,2,0,1,0,0,0,train
9540,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007114.xml,./RDD2022_all_countries/Japan/train/images/Japan_007114.jpg,0,2,0,0,0,0,train
9541,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_013111.xml,./RDD2022_all_countries/Japan/train/images/Japan_013111.jpg,0,0,0,1,0,0,train
9542,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002594.xml,./RDD2022_all_countries/United_States/train/images/United_States_002594.jpg,1,0,1,0,0,0,train
9543,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001210.xml,./RDD2022_all_countries/Czech/train/images/Czech_001210.jpg,1,0,1,0,0,0,train
9544,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003555.xml,./RDD2022_all_countries/Czech/train/images/Czech_003555.jpg,1,0,0,0,0,0,train
9545,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007513.xml,./RDD2022_all_countries/Japan/train/images/Japan_007513.jpg,0,0,0,0,0,2,train
9546,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000894.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000894.jpg,2,0,0,0,0,0,train
9547,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004378.xml,./RDD2022_all_countries/United_States/train/images/United_States_004378.jpg,1,0,0,1,0,0,train
9548,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003849.xml,./RDD2022_all_countries/United_States/train/images/United_States_003849.jpg,0,0,1,0,0,0,train
9549,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000645.xml,./RDD2022_all_countries/United_States/train/images/United_States_000645.jpg,0,0,1,0,0,0,train
9550,./RDD2022_all_countries/India/train/annotations/xmls/India_009134.xml,./RDD2022_all_countries/India/train/images/India_009134.jpg,0,0,1,0,0,0,train
9551,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000869.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000869.jpg,0,0,1,0,0,0,train
9552,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002316.xml,./RDD2022_all_countries/Japan/train/images/Japan_002316.jpg,0,0,0,0,0,1,train
9553,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001243.xml,./RDD2022_all_countries/Czech/train/images/Czech_001243.jpg,2,0,4,0,0,0,train
9554,./RDD2022_all_countries/India/train/annotations/xmls/India_009618.xml,./RDD2022_all_countries/India/train/images/India_009618.jpg,0,0,1,1,0,0,train
9555,./RDD2022_all_countries/India/train/annotations/xmls/India_001242.xml,./RDD2022_all_countries/India/train/images/India_001242.jpg,0,1,0,0,0,0,train
9556,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004307.xml,./RDD2022_all_countries/Japan/train/images/Japan_004307.jpg,0,0,0,2,0,0,train
9557,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012334.xml,./RDD2022_all_countries/Japan/train/images/Japan_012334.jpg,0,0,1,0,1,0,train
9558,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007987.xml,./RDD2022_all_countries/Japan/train/images/Japan_007987.jpg,0,0,1,1,1,0,train
9559,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007942.xml,./RDD2022_all_countries/Japan/train/images/Japan_007942.jpg,0,2,0,1,0,1,train
9560,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005249.xml,./RDD2022_all_countries/Japan/train/images/Japan_005249.jpg,1,0,0,0,1,0,train
9561,./RDD2022_all_countries/India/train/annotations/xmls/India_001682.xml,./RDD2022_all_countries/India/train/images/India_001682.jpg,0,0,0,1,0,0,train
9562,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002753.xml,./RDD2022_all_countries/United_States/train/images/United_States_002753.jpg,0,0,1,0,0,0,train
9563,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005240.xml,./RDD2022_all_countries/Japan/train/images/Japan_005240.jpg,0,2,0,1,0,0,train
9564,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001651.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001651.jpg,0,0,1,0,0,0,train
9565,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000223.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000223.jpg,0,0,1,0,0,0,train
9566,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003633.xml,./RDD2022_all_countries/Japan/train/images/Japan_003633.jpg,1,0,0,1,0,0,train
9567,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001563.xml,./RDD2022_all_countries/United_States/train/images/United_States_001563.jpg,2,0,1,0,0,0,train
9568,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002738.xml,./RDD2022_all_countries/Japan/train/images/Japan_002738.jpg,0,0,0,2,0,0,train
9569,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003426.xml,./RDD2022_all_countries/United_States/train/images/United_States_003426.jpg,2,0,1,0,0,0,train
9570,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006238.xml,./RDD2022_all_countries/Japan/train/images/Japan_006238.jpg,0,0,0,0,1,1,train
9571,./RDD2022_all_countries/India/train/annotations/xmls/India_003411.xml,./RDD2022_all_countries/India/train/images/India_003411.jpg,0,8,0,0,0,0,train
9572,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001162.xml,./RDD2022_all_countries/United_States/train/images/United_States_001162.jpg,0,0,1,1,0,0,train
9573,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_001636.xml,./RDD2022_all_countries/Czech/train/images/Czech_001636.jpg,0,0,1,0,0,0,train
9574,./RDD2022_all_countries/India/train/annotations/xmls/India_001314.xml,./RDD2022_all_countries/India/train/images/India_001314.jpg,0,4,0,1,0,0,train
9575,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011868.xml,./RDD2022_all_countries/Japan/train/images/Japan_011868.jpg,0,0,2,1,0,1,train
9576,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000826.xml,./RDD2022_all_countries/Japan/train/images/Japan_000826.jpg,0,1,0,1,0,0,train
9577,./RDD2022_all_countries/India/train/annotations/xmls/India_004297.xml,./RDD2022_all_countries/India/train/images/India_004297.jpg,0,0,1,1,0,0,train
9578,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001432.xml,./RDD2022_all_countries/Japan/train/images/Japan_001432.jpg,0,0,1,0,0,0,train
9579,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001425.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001425.jpg,0,0,1,0,0,0,train
9580,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000893.xml,./RDD2022_all_countries/United_States/train/images/United_States_000893.jpg,1,0,2,0,0,0,train
9581,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000774.xml,./RDD2022_all_countries/United_States/train/images/United_States_000774.jpg,0,0,1,0,0,0,train
9582,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002155.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002155.jpg,2,0,1,0,0,0,train
9583,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001366.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001366.jpg,1,0,3,0,0,0,train
9584,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000528.xml,./RDD2022_all_countries/Japan/train/images/Japan_000528.jpg,0,0,2,1,1,0,train
9585,./RDD2022_all_countries/India/train/annotations/xmls/India_000115.xml,./RDD2022_all_countries/India/train/images/India_000115.jpg,1,1,0,0,0,0,train
9586,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001369.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001369.jpg,1,0,2,2,0,0,train
9587,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006965.xml,./RDD2022_all_countries/Japan/train/images/Japan_006965.jpg,0,0,1,0,0,0,train
9588,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000058.xml,./RDD2022_all_countries/Japan/train/images/Japan_000058.jpg,0,0,0,1,0,1,train
9589,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000564.xml,./RDD2022_all_countries/United_States/train/images/United_States_000564.jpg,1,0,3,0,0,0,train
9590,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004665.xml,./RDD2022_all_countries/Japan/train/images/Japan_004665.jpg,0,0,3,0,2,0,train
9591,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004219.xml,./RDD2022_all_countries/Japan/train/images/Japan_004219.jpg,1,0,2,2,0,2,train
9592,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004101.xml,./RDD2022_all_countries/Japan/train/images/Japan_004101.jpg,0,0,0,4,0,1,train
9593,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003124.xml,./RDD2022_all_countries/United_States/train/images/United_States_003124.jpg,0,0,0,1,0,0,train
9594,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003751.xml,./RDD2022_all_countries/United_States/train/images/United_States_003751.jpg,1,0,2,0,0,0,train
9595,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012446.xml,./RDD2022_all_countries/Japan/train/images/Japan_012446.jpg,1,1,1,1,1,0,train
9596,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003152.xml,./RDD2022_all_countries/Japan/train/images/Japan_003152.jpg,0,0,0,1,1,0,train
9597,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010445.xml,./RDD2022_all_countries/Japan/train/images/Japan_010445.jpg,2,0,1,1,1,0,train
9598,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002961.xml,./RDD2022_all_countries/United_States/train/images/United_States_002961.jpg,0,0,1,0,0,0,train
9599,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005018.xml,./RDD2022_all_countries/Japan/train/images/Japan_005018.jpg,0,0,0,0,1,1,train
9600,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004253.xml,./RDD2022_all_countries/United_States/train/images/United_States_004253.jpg,0,1,1,0,0,0,train
9601,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002302.xml,./RDD2022_all_countries/Japan/train/images/Japan_002302.jpg,1,0,0,1,0,0,train
9602,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000030.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000030.jpg,2,0,0,0,0,0,train
9603,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002994.xml,./RDD2022_all_countries/Japan/train/images/Japan_002994.jpg,0,0,1,0,1,0,train
9604,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000513.xml,./RDD2022_all_countries/Japan/train/images/Japan_000513.jpg,0,0,0,0,1,0,train
9605,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000973.xml,./RDD2022_all_countries/Czech/train/images/Czech_000973.jpg,0,2,0,1,0,0,train
9606,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000529.xml,./RDD2022_all_countries/United_States/train/images/United_States_000529.jpg,0,0,1,0,0,0,train
9607,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000593.xml,./RDD2022_all_countries/Czech/train/images/Czech_000593.jpg,0,0,1,0,0,0,train
9608,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001578.xml,./RDD2022_all_countries/United_States/train/images/United_States_001578.jpg,4,0,1,0,0,0,train
9609,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_002051.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_002051.jpg,0,0,1,0,0,0,train
9610,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002464.xml,./RDD2022_all_countries/Czech/train/images/Czech_002464.jpg,1,0,0,0,0,0,train
9611,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000360.xml,./RDD2022_all_countries/United_States/train/images/United_States_000360.jpg,1,0,0,0,0,0,train
9612,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011146.xml,./RDD2022_all_countries/Japan/train/images/Japan_011146.jpg,0,0,1,0,0,0,train
9613,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002475.xml,./RDD2022_all_countries/United_States/train/images/United_States_002475.jpg,0,0,1,0,0,0,train
9614,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010897.xml,./RDD2022_all_countries/Japan/train/images/Japan_010897.jpg,0,1,0,0,0,0,train
